Model,M,N,K,SM,SN,SK,Q,QN,SP,Method,Time(ms),TFLOPS,Bandwidth(GB/s)
flan-t5-xl,4096,32128,2048,4096,32128,2048,False,16,TT,COAT,0.7397,728.68,456.09
flan-t5-xl,4096,32128,2048,4096,32128,2048,False,16,TT,CUTLASS,1.0612,507.94,317.92
flan-t5-xl,4096,32128,2048,4096,32128,2048,False,16,TT,TE_CUBLAS,0.5935,908.17,568.44
flan-t5-xl,4096,32128,2048,1,128,128,False,16,GB,MXBLAS,0.7511,717.68,449.21
flan-t5-xl,4096,32128,2048,1,128,128,False,16,GB,DEEP_GEMM,1.0843,497.12,311.16
flan-t5-xl,4096,32128,2048,1,128,128,False,16,GB,CUTLASS,1.2390,435.03,272.29
flan-t5-xl,4096,32128,2048,1,128,128,False,16,GB,SG_LANG,1.1126,484.46,303.23
flan-t5-xl,4096,32128,2048,128,128,128,False,16,BB,MXBLAS,0.7474,721.19,451.40
flan-t5-xl,4096,32128,2048,128,128,128,False,16,BB,FB_GEMM,1.0956,491.98,307.94
flan-t5-xl,4096,32128,2048,128,128,128,False,16,BB,CUTLASS,1.2427,433.73,271.48
flan-t5-xl,4096,32128,2048,1,1,2048,False,16,CC,MXBLAS,0.6357,847.91,530.72
flan-t5-xl,4096,32128,2048,1,1,2048,False,16,CC,FB_GEMM,0.7222,746.36,467.15
flan-t5-xl,4096,32128,2048,1,1,2048,False,16,CC,SG_LANG,0.7563,712.68,446.08
flan-t5-xl,8192,2048,2048,8192,2048,2048,False,16,TT,MXBLAS,0.0977,703.47,558.17
flan-t5-xl,8192,2048,2048,8192,2048,2048,False,16,TT,COAT,0.1100,624.61,495.60
flan-t5-xl,8192,2048,2048,8192,2048,2048,False,16,TT,CUTLASS,0.1446,475.38,377.19
flan-t5-xl,8192,2048,2048,8192,2048,2048,False,16,TT,TE_CUBLAS,0.0949,723.89,574.37
flan-t5-xl,8192,2048,2048,1,128,128,False,16,GB,MXBLAS,0.1144,600.78,476.69
flan-t5-xl,8192,2048,2048,1,128,128,False,16,GB,DEEP_GEMM,0.1381,497.78,394.97
flan-t5-xl,8192,2048,2048,1,128,128,False,16,GB,CUTLASS,0.1692,406.20,322.30
flan-t5-xl,8192,2048,2048,1,128,128,False,16,GB,SG_LANG,0.1516,453.20,359.59
flan-t5-xl,8192,2048,2048,128,128,128,False,16,BB,MXBLAS,0.1273,539.91,428.40
flan-t5-xl,8192,2048,2048,128,128,128,False,16,BB,FB_GEMM,0.1610,426.94,338.75
flan-t5-xl,8192,2048,2048,128,128,128,False,16,BB,CUTLASS,0.1702,403.79,320.39
flan-t5-xl,8192,2048,2048,1,1,2048,False,16,CC,MXBLAS,0.1012,679.00,538.76
flan-t5-xl,8192,2048,2048,1,1,2048,False,16,CC,FB_GEMM,0.1105,622.14,493.64
flan-t5-xl,8192,2048,2048,1,1,2048,False,16,CC,SG_LANG,0.0893,769.19,610.32
flan-t5-xl,8192,8192,2048,8192,8192,2048,False,16,TT,MXBLAS,0.3218,854.14,521.33
flan-t5-xl,8192,8192,2048,8192,8192,2048,False,16,TT,COAT,0.3879,708.59,432.49
flan-t5-xl,8192,8192,2048,8192,8192,2048,False,16,TT,CUTLASS,0.5403,508.70,310.49
flan-t5-xl,8192,8192,2048,8192,8192,2048,False,16,TT,TE_CUBLAS,0.3193,860.78,525.38
flan-t5-xl,8192,8192,2048,1,128,128,False,16,GB,MXBLAS,0.3945,696.76,425.27
flan-t5-xl,8192,8192,2048,1,128,128,False,16,GB,DEEP_GEMM,0.5216,526.95,321.63
flan-t5-xl,8192,8192,2048,1,128,128,False,16,GB,CUTLASS,0.6307,435.80,265.99
flan-t5-xl,8192,8192,2048,1,128,128,False,16,GB,SG_LANG,0.5825,471.89,288.02
flan-t5-xl,8192,8192,2048,128,128,128,False,16,BB,MXBLAS,0.4163,660.27,403.00
flan-t5-xl,8192,8192,2048,128,128,128,False,16,BB,FB_GEMM,0.5661,485.58,296.38
flan-t5-xl,8192,8192,2048,128,128,128,False,16,BB,CUTLASS,0.6331,434.15,264.99
flan-t5-xl,8192,8192,2048,1,1,2048,False,16,CC,MXBLAS,0.3367,816.36,498.27
flan-t5-xl,8192,8192,2048,1,1,2048,False,16,CC,FB_GEMM,0.3616,760.26,464.03
flan-t5-xl,8192,8192,2048,1,1,2048,False,16,CC,SG_LANG,0.3053,900.28,549.49
flan-t5-xl,8192,2048,8192,8192,2048,8192,False,16,TT,MXBLAS,0.3285,836.86,357.55
flan-t5-xl,8192,2048,8192,8192,2048,8192,False,16,TT,COAT,0.3399,808.76,345.54
flan-t5-xl,8192,2048,8192,8192,2048,8192,False,16,TT,CUTLASS,0.4152,661.97,282.82
flan-t5-xl,8192,2048,8192,8192,2048,8192,False,16,TT,TE_CUBLAS,0.3240,848.35,362.45
flan-t5-xl,8192,2048,8192,1,128,128,False,16,GB,MXBLAS,0.3798,723.80,309.24
flan-t5-xl,8192,2048,8192,1,128,128,False,16,GB,DEEP_GEMM,0.4080,673.77,287.87
flan-t5-xl,8192,2048,8192,1,128,128,False,16,GB,CUTLASS,0.4822,570.00,243.53
flan-t5-xl,8192,2048,8192,1,128,128,False,16,GB,SG_LANG,0.5159,532.86,227.66
flan-t5-xl,8192,2048,8192,128,128,128,False,16,BB,MXBLAS,0.4535,606.11,258.96
flan-t5-xl,8192,2048,8192,128,128,128,False,16,BB,FB_GEMM,0.5308,517.86,221.26
flan-t5-xl,8192,2048,8192,128,128,128,False,16,BB,CUTLASS,0.4833,568.74,242.99
flan-t5-xl,8192,2048,8192,1,1,8192,False,16,CC,MXBLAS,0.3289,835.65,357.03
flan-t5-xl,8192,2048,8192,1,1,8192,False,16,CC,FB_GEMM,0.3404,807.56,345.03
flan-t5-xl,8192,2048,8192,1,1,8192,False,16,CC,SG_LANG,0.3430,801.37,342.38
flan-t5-xl,8192,32128,2048,8192,32128,2048,False,16,TT,MXBLAS,1.2030,896.12,506.20
flan-t5-xl,8192,32128,2048,8192,32128,2048,False,16,TT,COAT,1.4621,737.33,416.50
flan-t5-xl,8192,32128,2048,8192,32128,2048,False,16,TT,CUTLASS,2.1035,512.49,289.49
flan-t5-xl,8192,32128,2048,8192,32128,2048,False,16,TT,TE_CUBLAS,1.1600,929.34,524.97
flan-t5-xl,8192,32128,2048,1,128,128,False,16,GB,MXBLAS,1.4790,728.90,411.74
flan-t5-xl,8192,32128,2048,1,128,128,False,16,GB,DEEP_GEMM,2.1102,510.88,288.58
flan-t5-xl,8192,32128,2048,1,128,128,False,16,GB,CUTLASS,2.4323,443.21,250.36
flan-t5-xl,8192,32128,2048,1,128,128,False,16,GB,SG_LANG,2.1982,490.43,277.03
flan-t5-xl,8192,32128,2048,128,128,128,False,16,BB,MXBLAS,1.4720,732.36,413.70
flan-t5-xl,8192,32128,2048,128,128,128,False,16,BB,FB_GEMM,2.1366,504.55,285.01
flan-t5-xl,8192,32128,2048,128,128,128,False,16,BB,CUTLASS,2.4080,447.69,252.89
flan-t5-xl,8192,32128,2048,1,1,2048,False,16,CC,MXBLAS,1.2430,867.29,489.91
flan-t5-xl,8192,32128,2048,1,1,2048,False,16,CC,FB_GEMM,1.4095,764.83,432.04
flan-t5-xl,8192,32128,2048,1,1,2048,False,16,CC,SG_LANG,1.4831,726.89,410.60
flan-t5-xl,16384,2048,2048,16384,2048,2048,False,16,TT,MXBLAS,0.1709,804.34,613.67
flan-t5-xl,16384,2048,2048,16384,2048,2048,False,16,TT,COAT,0.1962,700.66,534.56
flan-t5-xl,16384,2048,2048,16384,2048,2048,False,16,TT,CUTLASS,0.2742,501.15,382.35
flan-t5-xl,16384,2048,2048,16384,2048,2048,False,16,TT,TE_CUBLAS,0.1652,831.83,634.64
flan-t5-xl,16384,2048,2048,1,128,128,False,16,GB,MXBLAS,0.2054,669.11,510.49
flan-t5-xl,16384,2048,2048,1,128,128,False,16,GB,DEEP_GEMM,0.2633,522.06,398.30
flan-t5-xl,16384,2048,2048,1,128,128,False,16,GB,CUTLASS,0.3202,429.25,327.49
flan-t5-xl,16384,2048,2048,1,128,128,False,16,GB,SG_LANG,0.2898,474.31,361.87
flan-t5-xl,16384,2048,2048,128,128,128,False,16,BB,MXBLAS,0.2251,610.51,465.78
flan-t5-xl,16384,2048,2048,128,128,128,False,16,BB,FB_GEMM,0.2808,489.48,373.45
flan-t5-xl,16384,2048,2048,128,128,128,False,16,BB,CUTLASS,0.3210,428.22,326.71
flan-t5-xl,16384,2048,2048,1,1,2048,False,16,CC,MXBLAS,0.1758,781.92,596.56
flan-t5-xl,16384,2048,2048,1,1,2048,False,16,CC,FB_GEMM,0.1884,729.57,556.62
flan-t5-xl,16384,2048,2048,1,1,2048,False,16,CC,SG_LANG,0.1804,761.99,581.35
flan-t5-xl,16384,8192,2048,16384,8192,2048,False,16,TT,MXBLAS,0.6215,884.57,512.90
flan-t5-xl,16384,8192,2048,16384,8192,2048,False,16,TT,COAT,0.7543,728.80,422.58
flan-t5-xl,16384,8192,2048,16384,8192,2048,False,16,TT,CUTLASS,1.0645,516.42,299.44
flan-t5-xl,16384,8192,2048,16384,8192,2048,False,16,TT,TE_CUBLAS,0.6088,902.99,523.58
flan-t5-xl,16384,8192,2048,1,128,128,False,16,GB,MXBLAS,0.8074,680.91,394.81
flan-t5-xl,16384,8192,2048,1,128,128,False,16,GB,DEEP_GEMM,1.0093,544.70,315.83
flan-t5-xl,16384,8192,2048,1,128,128,False,16,GB,CUTLASS,1.2274,447.89,259.70
flan-t5-xl,16384,8192,2048,1,128,128,False,16,GB,SG_LANG,1.1310,486.07,281.84
flan-t5-xl,16384,8192,2048,128,128,128,False,16,BB,MXBLAS,0.8311,661.51,383.57
flan-t5-xl,16384,8192,2048,128,128,128,False,16,BB,FB_GEMM,1.0986,500.43,290.17
flan-t5-xl,16384,8192,2048,128,128,128,False,16,BB,CUTLASS,1.2338,445.60,258.37
flan-t5-xl,16384,8192,2048,1,1,2048,False,16,CC,MXBLAS,0.6343,866.76,502.58
flan-t5-xl,16384,8192,2048,1,1,2048,False,16,CC,FB_GEMM,0.7260,757.26,439.09
flan-t5-xl,16384,8192,2048,1,1,2048,False,16,CC,SG_LANG,0.6150,893.91,518.32
flan-t5-xl,16384,2048,8192,16384,2048,8192,False,16,TT,MXBLAS,0.5823,944.11,374.56
flan-t5-xl,16384,2048,8192,16384,2048,8192,False,16,TT,COAT,0.6095,901.93,357.82
flan-t5-xl,16384,2048,8192,16384,2048,8192,False,16,TT,CUTLASS,0.8135,675.77,268.10
flan-t5-xl,16384,2048,8192,16384,2048,8192,False,16,TT,TE_CUBLAS,0.5993,917.31,363.92
flan-t5-xl,16384,2048,8192,1,128,128,False,16,GB,MXBLAS,0.7404,742.48,294.56
flan-t5-xl,16384,2048,8192,1,128,128,False,16,GB,DEEP_GEMM,0.7871,698.46,277.10
flan-t5-xl,16384,2048,8192,1,128,128,False,16,GB,CUTLASS,0.9581,573.78,227.63
flan-t5-xl,16384,2048,8192,1,128,128,False,16,GB,SG_LANG,1.0335,531.93,211.03
flan-t5-xl,16384,2048,8192,128,128,128,False,16,BB,MXBLAS,0.8317,661.04,262.25
flan-t5-xl,16384,2048,8192,128,128,128,False,16,BB,FB_GEMM,0.9666,568.78,225.65
flan-t5-xl,16384,2048,8192,128,128,128,False,16,BB,CUTLASS,0.9632,570.74,226.43
flan-t5-xl,16384,2048,8192,1,1,8192,False,16,CC,MXBLAS,0.5878,935.20,371.02
flan-t5-xl,16384,2048,8192,1,1,8192,False,16,CC,FB_GEMM,0.5916,929.23,368.65
flan-t5-xl,16384,2048,8192,1,1,8192,False,16,CC,SG_LANG,0.7279,755.26,299.63
flan-t5-xl,16384,32128,2048,16384,32128,2048,False,16,TT,MXBLAS,2.3570,914.75,488.81
flan-t5-xl,16384,32128,2048,16384,32128,2048,False,16,TT,COAT,2.8794,748.79,400.12
flan-t5-xl,16384,32128,2048,16384,32128,2048,False,16,TT,CUTLASS,4.1743,516.51,276.01
flan-t5-xl,16384,32128,2048,16384,32128,2048,False,16,TT,TE_CUBLAS,2.3000,937.42,500.92
flan-t5-xl,16384,32128,2048,1,128,128,False,16,GB,MXBLAS,2.8870,746.82,399.07
flan-t5-xl,16384,32128,2048,1,128,128,False,16,GB,DEEP_GEMM,4.2061,512.60,273.91
flan-t5-xl,16384,32128,2048,1,128,128,False,16,GB,CUTLASS,4.8583,443.79,237.14
flan-t5-xl,16384,32128,2048,1,128,128,False,16,GB,SG_LANG,4.3640,494.06,264.01
flan-t5-xl,16384,32128,2048,128,128,128,False,16,BB,MXBLAS,2.9580,728.90,389.49
flan-t5-xl,16384,32128,2048,128,128,128,False,16,BB,FB_GEMM,4.2542,506.81,270.82
flan-t5-xl,16384,32128,2048,128,128,128,False,16,BB,CUTLASS,4.8779,442.01,236.19
flan-t5-xl,16384,32128,2048,1,1,2048,False,16,CC,MXBLAS,2.4530,878.95,469.68
flan-t5-xl,16384,32128,2048,1,1,2048,False,16,CC,FB_GEMM,2.7880,773.34,413.24
flan-t5-xl,16384,32128,2048,1,1,2048,False,16,CC,SG_LANG,2.9711,725.68,387.78
bert-large,128,1024,1024,128,1024,1024,False,16,TT,MXBLAS,0.0085,31.50,169.18
bert-large,128,1024,1024,128,1024,1024,False,16,TT,COAT,0.0656,4.09,21.99
bert-large,128,1024,1024,128,1024,1024,False,16,TT,CUTLASS,0.0174,15.45,83.00
bert-large,128,1024,1024,128,1024,1024,False,16,TT,TE_CUBLAS,0.0107,25.18,135.25
bert-large,128,1024,1024,1,128,128,False,16,GB,MXBLAS,0.0091,29.53,158.61
bert-large,128,1024,1024,1,128,128,False,16,GB,DEEP_GEMM,0.0388,6.91,37.13
bert-large,128,1024,1024,1,128,128,False,16,GB,CUTLASS,0.0190,14.10,75.75
bert-large,128,1024,1024,1,128,128,False,16,GB,SG_LANG,0.0158,16.95,91.05
bert-large,128,1024,1024,128,128,128,False,16,BB,MXBLAS,0.0094,28.68,154.05
bert-large,128,1024,1024,128,128,128,False,16,BB,FB_GEMM,0.0861,3.12,16.74
bert-large,128,1024,1024,128,128,128,False,16,BB,CUTLASS,0.0196,13.66,73.38
bert-large,128,1024,1024,1,1,1024,False,16,CC,MXBLAS,0.0091,29.40,157.92
bert-large,128,1024,1024,1,1,1024,False,16,CC,FB_GEMM,0.0980,2.74,14.71
bert-large,128,1024,1024,1,1,1024,False,16,CC,SG_LANG,0.0128,21.02,112.92
bert-large,128,4096,1024,128,4096,1024,False,16,TT,MXBLAS,0.0108,99.48,497.86
bert-large,128,4096,1024,128,4096,1024,False,16,TT,COAT,0.0328,32.70,163.66
bert-large,128,4096,1024,128,4096,1024,False,16,TT,CUTLASS,0.0181,59.23,296.44
bert-large,128,4096,1024,128,4096,1024,False,16,TT,TE_CUBLAS,0.0131,82.09,410.85
bert-large,128,4096,1024,1,128,128,False,16,GB,MXBLAS,0.0108,99.49,497.96
bert-large,128,4096,1024,1,128,128,False,16,GB,DEEP_GEMM,0.0374,28.72,143.75
bert-large,128,4096,1024,1,128,128,False,16,GB,CUTLASS,0.0196,54.89,274.71
bert-large,128,4096,1024,1,128,128,False,16,GB,SG_LANG,0.0162,66.41,332.38
bert-large,128,4096,1024,128,128,128,False,16,BB,MXBLAS,0.0116,92.60,463.43
bert-large,128,4096,1024,128,128,128,False,16,BB,FB_GEMM,0.0862,12.46,62.35
bert-large,128,4096,1024,128,128,128,False,16,BB,CUTLASS,0.0195,54.99,275.22
bert-large,128,4096,1024,1,1,1024,False,16,CC,MXBLAS,0.0116,92.80,464.43
bert-large,128,4096,1024,1,1,1024,False,16,CC,FB_GEMM,0.0952,11.28,56.46
bert-large,128,4096,1024,1,1,1024,False,16,CC,SG_LANG,0.0128,83.81,419.45
bert-large,128,1024,4096,128,1024,4096,False,16,TT,MXBLAS,0.0169,63.41,294.14
bert-large,128,1024,4096,128,1024,4096,False,16,TT,COAT,0.0422,25.42,117.94
bert-large,128,1024,4096,128,1024,4096,False,16,TT,CUTLASS,0.0314,34.20,158.62
bert-large,128,1024,4096,128,1024,4096,False,16,TT,TE_CUBLAS,0.0145,74.30,344.64
bert-large,128,1024,4096,1,128,128,False,16,GB,MXBLAS,0.0209,51.41,238.46
bert-large,128,1024,4096,1,128,128,False,16,GB,DEEP_GEMM,0.0421,25.53,118.42
bert-large,128,1024,4096,1,128,128,False,16,GB,CUTLASS,0.0365,29.39,136.31
bert-large,128,1024,4096,1,128,128,False,16,GB,SG_LANG,0.0349,30.79,142.81
bert-large,128,1024,4096,128,128,128,False,16,BB,MXBLAS,0.0218,49.27,228.53
bert-large,128,1024,4096,128,128,128,False,16,BB,FB_GEMM,0.0884,12.14,56.33
bert-large,128,1024,4096,128,128,128,False,16,BB,CUTLASS,0.0369,29.11,135.04
bert-large,128,1024,4096,1,1,4096,False,16,CC,MXBLAS,0.0165,65.12,302.08
bert-large,128,1024,4096,1,1,4096,False,16,CC,FB_GEMM,0.0962,11.16,51.77
bert-large,128,1024,4096,1,1,4096,False,16,CC,SG_LANG,0.0152,70.72,328.03
bert-large,128,30522,1024,128,30522,1024,False,16,TT,MXBLAS,nan,nan,nan
bert-large,128,30522,1024,128,30522,1024,False,16,TT,COAT,0.0449,178.36,873.81
bert-large,128,30522,1024,128,30522,1024,False,16,TT,CUTLASS,0.0406,196.94,964.83
bert-large,128,30522,1024,128,30522,1024,False,16,TT,TE_CUBLAS,nan,nan,nan
bert-large,128,30522,1024,1,128,128,False,16,GB,MXBLAS,nan,nan,nan
bert-large,128,30522,1024,1,128,128,False,16,GB,DEEP_GEMM,nan,nan,nan
bert-large,128,30522,1024,1,128,128,False,16,GB,CUTLASS,nan,nan,nan
bert-large,128,30522,1024,1,128,128,False,16,GB,SG_LANG,nan,nan,nan
bert-large,128,30522,1024,128,128,128,False,16,BB,MXBLAS,nan,nan,nan
bert-large,128,30522,1024,128,128,128,False,16,BB,FB_GEMM,nan,nan,nan
bert-large,128,30522,1024,128,128,128,False,16,BB,CUTLASS,nan,nan,nan
bert-large,128,30522,1024,1,1,1024,False,16,CC,MXBLAS,nan,nan,nan
bert-large,128,30522,1024,1,1,1024,False,16,CC,FB_GEMM,0.0980,81.63,399.91
bert-large,128,30522,1024,1,1,1024,False,16,CC,SG_LANG,nan,nan,nan
bert-large,1024,1024,1024,1024,1024,1024,False,16,TT,MXBLAS,0.0105,204.09,398.62
bert-large,1024,1024,1024,1024,1024,1024,False,16,TT,COAT,0.0515,41.67,81.38
bert-large,1024,1024,1024,1024,1024,1024,False,16,TT,CUTLASS,0.0192,111.74,218.25
bert-large,1024,1024,1024,1024,1024,1024,False,16,TT,TE_CUBLAS,0.0165,129.80,253.52
bert-large,1024,1024,1024,1,128,128,False,16,GB,MXBLAS,0.0106,202.88,396.25
bert-large,1024,1024,1024,1,128,128,False,16,GB,DEEP_GEMM,0.0453,47.42,92.61
bert-large,1024,1024,1024,1,128,128,False,16,GB,CUTLASS,0.0207,103.93,203.00
bert-large,1024,1024,1024,1,128,128,False,16,GB,SG_LANG,0.0163,131.62,257.07
bert-large,1024,1024,1024,128,128,128,False,16,BB,MXBLAS,0.0117,183.26,357.94
bert-large,1024,1024,1024,128,128,128,False,16,BB,FB_GEMM,0.1359,15.80,30.85
bert-large,1024,1024,1024,128,128,128,False,16,BB,CUTLASS,0.0205,104.54,204.18
bert-large,1024,1024,1024,1,1,1024,False,16,CC,MXBLAS,0.0117,184.00,359.38
bert-large,1024,1024,1024,1,1,1024,False,16,CC,FB_GEMM,0.0964,22.27,43.50
bert-large,1024,1024,1024,1,1,1024,False,16,CC,SG_LANG,0.0146,147.17,287.44
bert-large,1024,4096,1024,1024,4096,1024,False,16,TT,MXBLAS,0.0203,422.30,670.15
bert-large,1024,4096,1024,1024,4096,1024,False,16,TT,COAT,0.0351,244.45,387.92
bert-large,1024,4096,1024,1024,4096,1024,False,16,TT,CUTLASS,0.0391,219.80,348.81
bert-large,1024,4096,1024,1024,4096,1024,False,16,TT,TE_CUBLAS,0.0260,330.47,524.43
bert-large,1024,4096,1024,1,128,128,False,16,GB,MXBLAS,0.0217,395.87,628.21
bert-large,1024,4096,1024,1,128,128,False,16,GB,DEEP_GEMM,0.0476,180.54,286.50
bert-large,1024,4096,1024,1,128,128,False,16,GB,CUTLASS,0.0442,194.34,308.40
bert-large,1024,4096,1024,1,128,128,False,16,GB,SG_LANG,0.0338,254.23,403.44
bert-large,1024,4096,1024,128,128,128,False,16,BB,MXBLAS,0.0240,358.54,568.97
bert-large,1024,4096,1024,128,128,128,False,16,BB,FB_GEMM,0.0878,97.88,155.33
bert-large,1024,4096,1024,128,128,128,False,16,BB,CUTLASS,0.0445,192.84,306.02
bert-large,1024,4096,1024,1,1,1024,False,16,CC,MXBLAS,0.0219,393.11,623.84
bert-large,1024,4096,1024,1,1,1024,False,16,CC,FB_GEMM,0.0973,88.26,140.07
bert-large,1024,4096,1024,1,1,1024,False,16,CC,SG_LANG,0.0227,377.75,599.45
bert-large,1024,1024,4096,1024,1024,4096,False,16,TT,MXBLAS,0.0218,394.18,481.17
bert-large,1024,1024,4096,1024,1024,4096,False,16,TT,COAT,0.0545,157.73,192.54
bert-large,1024,1024,4096,1024,1024,4096,False,16,TT,CUTLASS,0.0334,257.23,314.00
bert-large,1024,1024,4096,1024,1024,4096,False,16,TT,TE_CUBLAS,0.0273,314.59,384.02
bert-large,1024,1024,4096,1,128,128,False,16,GB,MXBLAS,0.0248,346.13,422.52
bert-large,1024,1024,4096,1,128,128,False,16,GB,DEEP_GEMM,0.0417,205.95,251.41
bert-large,1024,1024,4096,1,128,128,False,16,GB,CUTLASS,0.0375,229.24,279.83
bert-large,1024,1024,4096,1,128,128,False,16,GB,SG_LANG,0.0357,240.59,293.69
bert-large,1024,1024,4096,128,128,128,False,16,BB,MXBLAS,0.0268,321.04,391.89
bert-large,1024,1024,4096,128,128,128,False,16,BB,FB_GEMM,0.0849,101.20,123.53
bert-large,1024,1024,4096,128,128,128,False,16,BB,CUTLASS,0.0384,223.42,272.73
bert-large,1024,1024,4096,1,1,4096,False,16,CC,MXBLAS,0.0223,384.97,469.94
bert-large,1024,1024,4096,1,1,4096,False,16,CC,FB_GEMM,0.0977,87.88,107.28
bert-large,1024,1024,4096,1,1,4096,False,16,CC,SG_LANG,0.0248,346.03,422.40
bert-large,1024,30522,1024,1024,30522,1024,False,16,TT,MXBLAS,nan,nan,nan
bert-large,1024,30522,1024,1024,30522,1024,False,16,TT,COAT,0.1547,413.74,612.85
bert-large,1024,30522,1024,1024,30522,1024,False,16,TT,CUTLASS,0.1873,341.74,506.19
bert-large,1024,30522,1024,1024,30522,1024,False,16,TT,TE_CUBLAS,nan,nan,nan
bert-large,1024,30522,1024,1,128,128,False,16,GB,MXBLAS,nan,nan,nan
bert-large,1024,30522,1024,1,128,128,False,16,GB,DEEP_GEMM,nan,nan,nan
bert-large,1024,30522,1024,1,128,128,False,16,GB,CUTLASS,nan,nan,nan
bert-large,1024,30522,1024,1,128,128,False,16,GB,SG_LANG,nan,nan,nan
bert-large,1024,30522,1024,128,128,128,False,16,BB,MXBLAS,nan,nan,nan
bert-large,1024,30522,1024,128,128,128,False,16,BB,FB_GEMM,nan,nan,nan
bert-large,1024,30522,1024,128,128,128,False,16,BB,CUTLASS,nan,nan,nan
bert-large,1024,30522,1024,1,1,1024,False,16,CC,MXBLAS,nan,nan,nan
bert-large,1024,30522,1024,1,1,1024,False,16,CC,FB_GEMM,0.1543,414.72,614.29
bert-large,1024,30522,1024,1,1,1024,False,16,CC,SG_LANG,nan,nan,nan
bert-large,4096,1024,1024,4096,1024,1024,False,16,TT,MXBLAS,0.0211,407.18,646.16
bert-large,4096,1024,1024,4096,1024,1024,False,16,TT,COAT,0.0350,245.62,389.78
bert-large,4096,1024,1024,4096,1024,1024,False,16,TT,CUTLASS,0.0391,219.44,348.24
bert-large,4096,1024,1024,4096,1024,1024,False,16,TT,TE_CUBLAS,0.0247,347.38,551.26
bert-large,4096,1024,1024,1,128,128,False,16,GB,MXBLAS,0.0220,391.16,620.74
bert-large,4096,1024,1024,1,128,128,False,16,GB,DEEP_GEMM,0.0396,217.14,344.58
bert-large,4096,1024,1024,1,128,128,False,16,GB,CUTLASS,0.0436,197.10,312.78
bert-large,4096,1024,1024,1,128,128,False,16,GB,SG_LANG,0.0337,255.05,404.74
bert-large,4096,1024,1024,128,128,128,False,16,BB,MXBLAS,0.0237,363.20,576.36
bert-large,4096,1024,1024,128,128,128,False,16,BB,FB_GEMM,0.0871,98.60,156.47
bert-large,4096,1024,1024,128,128,128,False,16,BB,CUTLASS,0.0436,196.90,312.46
bert-large,4096,1024,1024,1,1,1024,False,16,CC,MXBLAS,0.0227,379.15,601.67
bert-large,4096,1024,1024,1,1,1024,False,16,CC,FB_GEMM,0.0971,88.43,140.33
bert-large,4096,1024,1024,1,1,1024,False,16,CC,SG_LANG,0.0243,354.08,561.89
bert-large,4096,4096,1024,4096,4096,1024,False,16,TT,MXBLAS,0.0581,591.04,721.49
bert-large,4096,4096,1024,4096,4096,1024,False,16,TT,COAT,0.0722,476.13,581.22
bert-large,4096,4096,1024,4096,4096,1024,False,16,TT,CUTLASS,0.1034,332.32,405.67
bert-large,4096,4096,1024,4096,4096,1024,False,16,TT,TE_CUBLAS,0.0584,588.74,718.68
bert-large,4096,4096,1024,1,128,128,False,16,GB,MXBLAS,0.0663,518.08,632.42
bert-large,4096,4096,1024,1,128,128,False,16,GB,DEEP_GEMM,0.0903,380.61,464.61
bert-large,4096,4096,1024,1,128,128,False,16,GB,CUTLASS,0.1166,294.65,359.69
bert-large,4096,4096,1024,1,128,128,False,16,GB,SG_LANG,0.0889,386.38,471.65
bert-large,4096,4096,1024,128,128,128,False,16,BB,MXBLAS,0.0711,483.03,589.63
bert-large,4096,4096,1024,128,128,128,False,16,BB,FB_GEMM,0.0966,355.85,434.39
bert-large,4096,4096,1024,128,128,128,False,16,BB,CUTLASS,0.1166,294.72,359.77
bert-large,4096,4096,1024,1,1,1024,False,16,CC,MXBLAS,0.0620,553.86,676.10
bert-large,4096,4096,1024,1,1,1024,False,16,CC,FB_GEMM,0.1002,342.86,418.53
bert-large,4096,4096,1024,1,1,1024,False,16,CC,SG_LANG,0.0543,633.15,772.89
bert-large,4096,1024,4096,4096,1024,4096,False,16,TT,MXBLAS,0.0571,601.80,514.23
bert-large,4096,1024,4096,4096,1024,4096,False,16,TT,COAT,0.0758,453.13,387.19
bert-large,4096,1024,4096,4096,1024,4096,False,16,TT,CUTLASS,0.0824,416.85,356.19
bert-large,4096,1024,4096,4096,1024,4096,False,16,TT,TE_CUBLAS,0.0606,566.61,484.16
bert-large,4096,1024,4096,1,128,128,False,16,GB,MXBLAS,0.0627,548.22,468.45
bert-large,4096,1024,4096,1,128,128,False,16,GB,DEEP_GEMM,0.0909,377.96,322.97
bert-large,4096,1024,4096,1,128,128,False,16,GB,CUTLASS,0.0984,349.11,298.31
bert-large,4096,1024,4096,1,128,128,False,16,GB,SG_LANG,0.0962,357.21,305.24
bert-large,4096,1024,4096,128,128,128,False,16,BB,MXBLAS,0.0714,481.36,411.32
bert-large,4096,1024,4096,128,128,128,False,16,BB,FB_GEMM,0.1023,335.86,286.99
bert-large,4096,1024,4096,128,128,128,False,16,BB,CUTLASS,0.0980,350.75,299.72
bert-large,4096,1024,4096,1,1,4096,False,16,CC,MXBLAS,0.0584,588.37,502.76
bert-large,4096,1024,4096,1,1,4096,False,16,CC,FB_GEMM,0.1045,328.94,281.08
bert-large,4096,1024,4096,1,1,4096,False,16,CC,SG_LANG,0.0669,513.91,439.13
bert-large,4096,30522,1024,4096,30522,1024,False,16,TT,MXBLAS,nan,nan,nan
bert-large,4096,30522,1024,4096,30522,1024,False,16,TT,COAT,0.5476,467.54,521.32
